100 1003
58 94 143
59 61 134
59 65 114
59 72 122
59 76 144
60 65 104
60 67 142
60 72 122
60 74 119
60 78 142
60 79 146
60 81 111
60 82 100
60 87 145
60 93 119
60 99 114
61 62 130
61 65 109
61 67 102
61 69 149
61 72 138
61 82 108
61 83 128
61 84 123
61 94 100
61 99 110
62 70 104
62 75 128
62 82 149
62 85 111
62 86 128
62 88 111
62 90 126
62 95 149
63 72 111
63 73 146
63 79 130
63 82 144
63 84 114
63 91 106
63 95 126
63 98 111
64 71 119
64 77 120
64 79 125
64 86 119
64 87 103
64 88 139
64 90 121
64 91 105
64 92 112
64 94 116
64 95 143
64 97 102
64 98 116
65 66 111
65 67 102
65 74 111
65 75 107
65 78 140
65 82 125
65 92 108
65 94 103
66 81 146
66 93 122
66 97 106
67 70 103
67 71 149
67 76 127
67 79 136
67 80 142
67 81 133
67 90 138
67 91 113
67 93 109
67 96 129
67 97 120
68 74 112
68 76 103
68 78 137
68 80 149
68 82 139
68 86 126
68 95 134
68 99 121
69 79 149
69 80 147
69 83 114
69 84 145
69 92 122
69 95 108
69 97 143
70 73 121
70 80 144
70 81 148
70 93 128
70 94 137
70 97 114
70 99 117
71 74 106
71 75 141
71 76 146
71 77 116
71 83 113
71 84 106
71 86 105
71 87 149
71 88 115
71 92 108
71 99 148
72 73 140
72 74 122
72 77 105
72 84 105
72 88 103
72 92 125
72 97 113
72 99 133
73 76 143
73 81 118
73 88 116
73 92 144
73 98 134
74 80 138
74 81 113
74 82 140
74 83 134
74 90 117
74 97 146
75 79 149
75 89 106
75 93 144
75 96 114
76 79 126
76 84 117
76 93 116
76 95 142
76 96 138
76 98 102
77 85 146
77 86 100
77 91 114
77 94 109
77 95 112
77 96 141
77 98 129
78 82 116
78 83 129
78 85 104
78 86 145
78 88 136
78 89 140
78 93 127
78 97 144
79 94 125
79 98 148
80 81 111
80 82 115
80 84 115
80 88 125
80 90 146
80 99 133
81 99 111
82 95 123
82 96 126
83 86 123
83 88 103
83 90 104
83 93 145
83 95 133
83 97 123
83 98 138
84 87 129
84 90 126
84 97 107
85 86 108
85 94 136
86 89 141
87 89 141
87 91 106
87 93 101
87 98 109
88 91 112
88 95 148
89 98 144
90 92 140
91 93 136
91 95 128
92 95 140
92 96 104
93 99 100
94 98 115
94 99 112
95 99 109
96 99 105
97 99 128
98 99 139
