100 1286
16 96 17
17 24 11
17 26 12
17 29 3
17 37 15
17 49 7
17 55 19
17 69 17
17 71 12
17 74 14
17 77 12
17 81 4
17 83 13
17 85 16
17 86 4
17 89 4
17 95 6
17 99 18
18 21 18
18 26 12
18 32 16
18 36 14
18 38 16
18 42 15
18 43 12
18 46 12
18 56 2
18 66 4
18 67 16
18 69 17
18 71 16
18 73 10
18 76 9
18 79 12
18 87 17
18 92 19
18 97 9
18 99 5
19 21 16
19 29 6
19 32 19
19 34 15
19 38 7
19 39 15
19 40 16
19 41 5
19 42 4
19 56 3
19 61 19
19 77 9
19 78 5
19 79 2
19 82 18
19 84 5
19 87 4
19 98 7
20 24 17
20 30 4
20 40 15
20 41 13
20 42 5
20 44 8
20 52 12
20 58 10
20 63 6
20 64 7
20 68 5
20 74 4
20 79 17
20 82 11
20 83 15
20 85 10
20 86 2
20 88 12
20 92 4
20 96 15
20 98 11
20 99 12
21 23 13
21 26 19
21 38 9
21 41 8
21 46 2
21 49 3
21 52 11
21 55 16
21 56 14
21 65 3
21 68 13
21 71 1
21 73 1
21 75 19
21 81 2
21 83 13
21 87 13
21 92 19
21 93 3
21 94 16
21 97 5
21 99 7
22 32 4
22 37 15
22 44 14
22 46 13
22 48 12
22 51 4
22 53 12
22 55 19
22 56 11
22 57 4
22 61 15
22 63 14
22 66 7
22 68 8
22 69 10
22 70 1
22 80 18
22 85 4
22 92 12
23 26 7
23 28 4
23 33 2
23 42 17
23 43 14
23 44 2
23 47 17
23 51 2
23 57 15
23 66 6
23 69 1
23 71 9
23 77 11
23 80 1
23 83 2
23 90 15
23 91 1
23 94 6
24 27 9
24 28 11
24 30 13
24 34 17
24 37 17
24 38 11
24 42 18
24 49 14
24 50 19
24 51 5
24 53 6
24 58 11
24 59 3
24 63 9
24 64 16
24 65 1
24 66 18
24 69 18
24 70 12
24 73 9
24 78 15
24 80 17
24 85 5
24 87 19
24 91 7
24 93 13
24 95 6
24 98 7
25 26 9
25 30 4
25 34 12
25 37 13
25 43 2
25 49 7
25 52 8
25 54 3
25 55 4
25 57 4
25 59 8
25 69 2
25 70 6
25 71 12
25 73 16
25 77 14
25 78 7
25 85 5
25 88 19
25 89 6
25 92 13
25 94 13
25 96 13
26 30 18
26 33 15
26 46 14
26 47 5
26 51 18
26 54 13
26 57 1
26 65 7
26 66 6
26 70 3
26 75 5
26 84 13
26 86 11
26 95 16
26 96 18
27 28 15
27 31 16
27 32 17
27 33 1
27 39 17
27 44 7
27 45 1
27 46 17
27 47 1
27 54 15
27 61 13
27 65 3
27 66 7
27 72 7
27 78 14
27 79 13
27 81 16
27 82 5
27 84 18
27 87 17
27 89 3
27 95 14
27 98 1
27 99 2
28 31 5
28 34 5
28 36 17
28 41 18
28 47 17
28 50 6
28 52 5
28 54 4
28 60 19
28 62 19
28 66 2
28 75 12
28 79 4
28 83 17
28 84 9
28 85 18
28 86 2
28 88 10
28 92 19
28 99 9
29 31 2
29 42 2
29 61 1
29 62 9
29 63 15
29 67 11
29 73 3
29 78 4
29 79 11
29 81 14
29 89 19
29 93 8
29 94 8
29 95 8
29 96 1
29 98 3
30 32 7
30 34 2
30 37 7
30 41 13
30 42 2
30 45 4
30 51 11
30 63 11
30 64 2
30 65 9
30 70 14
30 71 15
30 73 9
30 76 11
30 88 19
30 89 8
30 90 8
30 92 7
30 97 14
31 34 8
31 48 13
31 50 1
31 57 16
31 63 5
31 67 13
31 68 9
31 74 9
31 77 13
31 84 16
31 86 13
32 35 7
32 37 3
32 38 5
32 45 3
32 48 13
32 53 17
32 56 4
32 57 18
32 60 9
32 64 9
32 67 1
32 71 1
32 73 9
32 78 13
32 86 15
32 92 17
32 94 8
32 95 4
32 99 9
33 43 13
33 46 2
33 55 4
33 62 17
33 64 13
33 67 3
33 71 17
33 77 10
33 85 17
33 86 14
33 88 12
33 93 1
33 95 5
33 98 14
34 36 10
34 39 15
34 41 4
34 42 8
34 48 1
34 55 5
34 56 4
34 57 3
34 59 10
34 60 2
34 64 16
34 66 18
34 69 3
34 75 12
34 77 5
34 78 11
34 81 2
34 84 11
34 89 15
34 90 5
34 96 13
35 39 11
35 47 4
35 49 2
35 60 13
35 62 10
35 73 6
35 74 9
35 77 19
35 79 5
35 89 8
35 97 10
35 99 8
36 41 19
36 48 14
36 49 4
36 51 13
36 66 8
36 67 18
36 69 10
36 72 6
36 86 7
36 88 14
36 92 17
36 99 12
37 43 14
37 49 16
37 52 8
37 59 9
37 61 8
37 63 8
37 65 17
37 71 17
37 78 7
37 79 19
37 86 2
37 87 18
37 97 14
37 98 2
37 99 1
38 40 15
38 42 12
38 44 6
38 47 12
38 49 19
38 57 6
38 65 11
38 66 18
38 67 7
38 68 10
38 71 8
38 74 13
38 76 3
38 77 7
38 84 16
38 92 19
38 93 14
38 96 17
38 98 14
39 40 9
39 44 14
39 48 10
39 56 6
39 58 7
39 63 11
39 72 10
39 78 6
39 80 14
39 81 14
39 82 9
39 87 13
39 91 3
39 92 15
39 94 9
40 43 14
40 45 11
40 46 3
40 50 1
40 54 6
40 55 10
40 57 8
40 60 10
40 61 11
40 62 14
40 70 6
40 72 5
40 74 5
40 75 17
40 76 19
40 84 10
40 85 14
40 90 10
40 99 8
41 47 3
41 62 2
41 65 9
41 70 1
41 72 12
41 76 17
41 78 17
41 80 8
41 81 7
41 82 2
41 85 2
41 87 9
41 88 1
41 97 15
42 50 3
42 53 16
42 57 19
42 58 13
42 64 12
42 69 9
42 75 4
42 78 2
42 82 8
42 83 19
42 91 13
42 92 10
42 94 4
43 48 3
43 53 15
43 58 12
43 61 3
43 62 11
43 66 12
43 69 3
43 71 3
43 75 5
43 76 10
43 78 19
43 79 19
43 81 11
43 82 2
43 87 11
43 94 10
43 95 14
44 59 18
44 61 2
44 66 19
44 77 8
44 82 19
44 88 14
44 90 3
44 91 3
44 94 10
44 96 2
45 46 3
45 53 3
45 54 9
45 61 5
45 66 19
45 67 18
45 75 16
45 81 6
45 86 19
45 87 5
45 88 4
45 93 3
45 95 2
46 49 2
46 60 17
46 64 1
46 65 7
46 72 3
46 77 15
46 79 14
46 80 16
46 84 16
46 87 6
46 88 14
46 90 14
46 94 7
46 95 3
47 49 7
47 60 17
47 64 4
47 70 3
47 79 6
47 80 19
47 89 6
47 91 8
47 93 8
47 94 15
47 97 2
48 59 15
48 66 18
48 68 3
48 78 19
48 81 9
48 85 12
48 87 5
48 90 2
48 91 17
48 92 4
48 94 11
48 99 2
49 54 12
49 58 15
49 61 16
49 63 13
49 64 14
49 66 16
49 68 12
49 69 15
49 71 8
49 79 3
49 80 9
49 85 7
49 88 1
49 93 14
49 96 6
50 51 6
50 60 15
50 78 3
50 80 19
50 85 15
50 87 18
50 89 18
50 95 17
50 97 13
50 99 7
51 52 15
51 64 5
51 68 15
51 69 16
51 72 6
51 73 9
51 74 2
51 83 15
51 86 16
51 88 17
51 97 7
51 98 6
51 99 3
52 56 9
52 60 15
52 63 18
52 67 16
52 71 2
52 75 11
52 80 8
52 91 15
52 92 19
52 94 14
52 99 6
53 60 18
53 61 18
53 65 10
53 68 18
53 72 10
53 73 16
53 74 5
53 77 13
53 79 3
53 80 2
53 93 15
53 94 3
54 56 8
54 57 1
54 58 2
54 60 14
54 66 11
54 78 18
54 83 7
54 88 6
54 89 11
54 91 19
54 97 10
54 98 13
54 99 2
55 57 5
55 58 5
55 63 2
55 68 15
55 71 7
55 73 7
55 75 4
55 78 18
55 80 5
55 83 10
55 86 7
55 87 9
55 89 2
55 90 12
55 91 14
55 93 18
55 94 5
55 95 12
55 97 12
56 58 15
56 67 5
56 70 15
56 74 12
56 78 13
56 91 16
56 92 5
56 95 3
56 96 4
57 62 3
57 71 15
57 72 18
57 77 6
57 78 5
57 85 5
57 86 11
57 91 18
57 92 14
57 96 4
57 97 9
58 62 12
58 66 12
58 70 14
58 72 12
58 85 2
58 94 4
58 95 2
58 96 16
58 98 11
59 60 9
59 67 19
59 70 12
59 72 17
59 73 12
59 76 11
59 77 8
59 78 10
59 87 13
59 88 14
59 94 19
59 97 2
59 98 8
60 62 9
60 63 7
60 64 15
60 65 19
60 67 17
60 70 16
60 71 12
60 78 17
60 81 14
60 82 3
60 90 12
60 91 17
60 96 4
60 98 13
61 64 4
61 65 8
61 67 17
61 68 12
61 69 13
61 75 18
61 78 1
61 80 3
61 84 19
61 90 14
61 92 7
61 94 6
61 97 2
61 99 6
62 93 6
62 96 7
62 98 13
62 99 17
63 73 16
63 75 3
63 77 13
63 79 3
63 80 3
63 85 8
63 86 13
63 90 7
63 93 5
64 65 15
64 68 11
64 69 16
64 72 18
64 73 12
64 77 13
64 78 2
64 92 3
65 67 15
65 73 4
65 74 16
65 76 2
65 77 16
65 79 8
65 84 7
65 85 3
65 90 3
65 92 9
65 94 12
66 67 17
66 70 10
66 73 18
66 82 9
66 87 13
66 92 11
66 97 17
66 99 11
67 70 10
67 72 10
67 79 10
67 82 11
67 88 5
67 89 7
67 93 11
67 94 19
68 72 14
68 75 6
68 76 6
68 81 15
68 90 8
68 97 19
69 75 18
69 77 8
69 85 8
69 89 1
69 94 5
70 75 4
70 82 14
70 84 3
70 86 7
70 89 11
70 92 17
70 96 2
71 73 3
71 75 3
71 79 13
71 85 2
71 87 19
72 81 12
72 82 2
72 84 5
72 86 2
72 87 13
72 91 6
72 92 1
72 96 1
72 97 11
73 75 2
73 78 11
73 79 19
73 86 10
73 89 13
73 92 10
73 96 9
74 79 9
74 80 18
74 83 3
74 86 15
74 88 5
74 93 10
74 94 10
74 96 6
75 80 18
75 82 16
75 85 11
75 87 7
75 90 19
75 93 2
75 99 7
76 82 7
76 90 2
76 97 9
77 78 6
77 91 16
77 93 2
77 94 8
77 96 2
78 82 12
78 83 19
78 94 10
79 82 19
79 83 14
79 88 14
79 91 10
79 95 10
79 99 6
80 82 12
80 83 9
80 85 5
80 87 4
81 82 2
81 92 8
81 99 5
82 84 12
82 87 3
82 88 14
82 97 4
83 88 10
83 90 16
84 89 16
84 92 19
84 93 19
84 94 6
84 97 5
85 86 1
85 89 13
85 92 6
85 95 1
85 96 17
85 97 1
86 87 17
86 88 3
86 89 5
86 90 9
86 93 15
86 95 15
86 99 12
87 91 15
87 96 5
88 89 7
88 92 15
88 96 7
88 97 6
88 98 7
88 99 16
89 92 15
89 98 8
90 93 11
90 98 3
90 99 4
91 92 16
91 98 11
94 96 5
94 98 12
94 99 7
97 99 15
98 99 18
